pair	upper_genome	lower_genome	upper_chr	upper_start	upper_end	upper_len	lower_chr	lower_start	lower_end	lower_len	strand	aln_len	identity	mapq	sv_type	sv_confidence	sv_description
0	seal	walrus	chr5	140997597	141010288	189809382	HiC_scaffold_5	145332659	145346748	194900523	+	14199	0.85541	60	SYN		
0	seal	walrus	chr9	96740695	96754846	148077548	HiC_scaffold_9	110730092	110744221	162726345	+	14198	0.96119	60	SYN		
0	seal	walrus	chr3	72424154	72438245	205388059	HiC_scaffold_2	169425615	169439649	241959550	-	14198	0.94873	60	DEL	0.7237	DEL: chr3→HiC_scaffold_2, gap size 1,078,980bp at 71,345,174
0	seal	walrus	chr8	116354231	116368103	149036999	HiC_scaffold_8	33362183	33376295	164568501	-	14197	0.94506	60	SYN		
0	seal	walrus	chr4	141861273	141875099	194885503	HiC_scaffold_4	53696054	53710143	195332734	-	14197	0.93492	60	SYN		
0	seal	walrus	chr11_X	97615800	97629714	136838675	HiC_scaffold_11	40801707	40815811	133231135	-	14193	0.95075	60	SYN		
0	seal	walrus	chr7	27301527	27315272	157322065	HiC_scaffold_1	227464415	227478528	255833283	-	14193	0.94039	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr3	164434208	164448338	205388059	HiC_scaffold_2	69538585	69552010	241959550	-	14192	0.90875	60	SYN		
0	seal	walrus	chr6	77947627	77961516	183866734	HiC_scaffold_7	85907665	85921827	164900479	-	14191	0.94637	60	SYN		
0	seal	walrus	chr7	8783762	8797651	157322065	HiC_scaffold_1	246803377	246817477	255833283	-	14191	0.93954	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr5	47570645	47584765	189809382	HiC_scaffold_5	48344211	48358025	194900523	+	14190	0.93968	60	SYN		
0	seal	walrus	chr12	10569794	10583872	112221121	HiC_scaffold_14	9722953	9736868	116415308	+	14190	0.93813	60	INS	0.7293	INS: chr12→HiC_scaffold_14, gap size 1,097,605bp at 10,583,872
0	seal	walrus	chr11_X	51308627	51322338	136838675	HiC_scaffold_11	118536390	118550339	133231135	+	14190	0.92741	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr4	128782789	128796212	194885503	HiC_scaffold_4	66843103	66857160	195332734	-	14190	0.91050	60	SYN		
0	seal	walrus	chr1	31651688	31665760	217707538	HiC_scaffold_3	191536044	191549883	229927018	-	14189	0.93213	60	SYN		
0	seal	walrus	chr4	44418709	44432595	194885503	HiC_scaffold_4	150460008	150471851	195332734	-	14189	0.78561	60	SYN		
0	seal	walrus	chr12	32092823	32106888	112221121	HiC_scaffold_14	32962704	32976797	116415308	+	14188	0.95024	60	SYN		
0	seal	walrus	chr4	132927787	132941905	194885503	HiC_scaffold_4	62631233	62643558	195332734	-	14188	0.83909	60	SYN		
0	seal	walrus	chr8	103950490	103964620	149036999	HiC_scaffold_8	46329859	46343988	164568501	-	14187	0.96321	60	SYN		
0	seal	walrus	chr5	85456120	85470175	189809382	HiC_scaffold_5	86744544	86758681	194900523	+	14187	0.95658	60	SYN		
0	seal	walrus	chr9	87700990	87715106	148077548	HiC_scaffold_9	101623470	101637593	162726345	+	14187	0.95517	60	SYN		
0	seal	walrus	chr1	130200019	130214154	217707538	HiC_scaffold_3	92267705	92281578	229927018	-	14186	0.94579	60	SYN		
0	seal	walrus	chr1	59932879	59946953	217707538	HiC_scaffold_3	163071620	163085493	229927018	-	14186	0.94438	60	SYN		
0	seal	walrus	chr13	13507859	13521586	107648809	HiC_scaffold_13	97967306	97981362	124104227	-	14186	0.93092	60	SYN		
0	seal	walrus	chr13	70977504	70991587	107648809	HiC_scaffold_13	37638236	37651894	124104227	-	14186	0.92810	60	SYN		
0	seal	walrus	chr7	62752588	62766483	157322065	HiC_scaffold_1	190987688	191001482	255833283	-	14186	0.92493	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr1	73292246	73305667	217707538	HiC_scaffold_3	149763570	149777202	229927018	-	14186	0.87452	60	SYN		
0	seal	walrus	chr1	176776891	176790704	217707538	HiC_scaffold_3	43348746	43362836	229927018	-	14185	0.93973	60	SYN		
0	seal	walrus	chr1	109351453	109363691	217707538	HiC_scaffold_3	113286572	113300494	229927018	-	14184	0.81944	60	SYN		
0	seal	walrus	chr5	124797336	124811463	189809382	HiC_scaffold_5	129080504	129094606	194900523	+	14183	0.96461	60	SYN		
0	seal	walrus	chr3	78328748	78342686	205388059	HiC_scaffold_2	163576729	163590635	241959550	-	14183	0.92717	60	SYN		
0	seal	walrus	chr1	67974259	67988057	217707538	HiC_scaffold_3	155084375	155098462	229927018	-	14182	0.93703	60	SYN		
0	seal	walrus	chr2	185144544	185158648	212544305	HiC_scaffold_6	141045586	141058567	169845636	+	14182	0.87329	60	SYN		
0	seal	walrus	chr3	52725744	52739843	205388059	HiC_scaffold_2	189199257	189213345	241959550	-	14181	0.95861	60	DEL	0.7063	DEL: chr3→HiC_scaffold_2, gap size 1,020,857bp at 52,739,843
0	seal	walrus	chr10	67168938	67182747	139808248	HiC_scaffold_10	68848139	68862239	146617287	+	14181	0.93823	60	SYN		
0	seal	walrus	chr5	149885100	149896191	189809382	HiC_scaffold_5	154223492	154237619	194900523	+	14181	0.75813	60	SYN		
0	seal	walrus	chr3	108091028	108104853	205388059	HiC_scaffold_2	133897707	133911757	241959550	-	14180	0.93237	60	DEL	1.0	DEL: chr3→HiC_scaffold_2, gap size 2,969,951bp at 108,104,853
0	seal	walrus	chr4	5258595	5272631	194885503	HiC_scaffold_4	189868349	189882439	195332734	-	14179	0.95063	60	SYN		
0	seal	walrus	chr7	140986591	141000657	157322065	HiC_scaffold_12	16529471	16543541	126030552	-	14179	0.95049	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr14	45524327	45538470	94996587	HiC_scaffold_15	46648661	46662763	101842037	+	14178	0.97101	60	SYN		
0	seal	walrus	chr12	29336123	29350220	112221121	HiC_scaffold_14	30189254	30203318	116415308	+	14178	0.95359	60	SYN		
0	seal	walrus	chr5	38680360	38694245	189809382	HiC_scaffold_5	39303188	39317234	194900523	+	14177	0.94237	60	SYN		
0	seal	walrus	chr5	62606158	62620288	189809382	HiC_scaffold_5	63645578	63659437	194900523	+	14177	0.93976	60	SYN		
0	seal	walrus	chr3	14861503	14875605	205388059	HiC_scaffold_2	226877957	226892032	241959550	-	14176	0.96099	60	SYN		
0	seal	walrus	chr8	135791067	135805192	149036999	HiC_scaffold_8	13841585	13855581	164568501	-	14176	0.95111	60	SYN		
0	seal	walrus	chr7	144368814	144382708	157322065	HiC_scaffold_12	13086214	13100281	126030552	-	14176	0.94519	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr7	136966316	136980052	157322065	HiC_scaffold_12	20695375	20709424	126030552	-	14176	0.92882	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr9	129649891	129661084	148077548	HiC_scaffold_9	144104106	144118224	162726345	+	14176	0.76213	60	SYN		
0	seal	walrus	chr4	120784668	120798747	194885503	HiC_scaffold_4	74918543	74932656	195332734	-	14175	0.96063	60	SYN		
0	seal	walrus	chr7	69200197	69214301	157322065	HiC_scaffold_1	178798609	178812437	255833283	-	14175	0.94067	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr13	44535695	44549798	107648809	HiC_scaffold_13	64295571	64309092	124104227	-	14175	0.91591	60	SYN		
0	seal	walrus	chr2	106134676	106148119	212544305	HiC_scaffold_1	106851139	106865183	255833283	+	14174	0.90624	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	49376598	49728792	255833283	chr5	49489312	49841724	166558604	+	355811	0.96346	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_3	163574549	163901077	229927018	chr1	59718513	60045381	218279025	-	330925	0.95643	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	55678636	55968102	255833283	chr5	55855000	56153101	166558604	+	300645	0.93649	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_11	27632239	27922988	133231135	chrX	26764352	27055969	131547839	+	293483	0.96881	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	98507882	98790767	229927018	chr1	124829273	125112544	218279025	-	293376	0.91162	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	142772935	143032926	164900479	chr6	131224344	131495265	153385142	+	286659	0.83578	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	51224961	51491063	194900523	chr4	51467989	51734263	196265559	+	270763	0.94937	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	39277251	39538831	229927018	chr1	180063198	180324814	218279025	-	264306	0.96133	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	34767105	35013899	101842037	chr15	34705716	34959359	94841031	+	257958	0.92181	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	95557914	95808686	133231135	chrX	93908383	94157851	131547839	+	253782	0.95352	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	31956542	32208342	229927018	chr1	187432688	187680553	218279025	-	253701	0.95229	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	45562752	45809521	195332734	chr3	152834907	153082098	198608845	-	249917	0.95808	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	179271467	179508682	195332734	chr3	15650453	15882724	198608845	-	242114	0.91984	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	53468318	53704910	229927018	chr1	165753009	165991912	218279025	-	239861	0.96152	60	SYN		
1	walrus	hai_lion	HiC_scaffold_10	59231562	59464345	146617287	chr9	81962740	82194787	141427513	-	235704	0.95632	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	54287116	54515387	195332734	chr3	144061803	144292170	198608845	-	233458	0.94776	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	90684156	90908129	229927018	chr1	132795592	133018456	218279025	-	233140	0.90144	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	25426432	25655149	229927018	chr1	194045424	194276043	218279025	-	232326	0.95643	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	38145875	38372507	255833283	chr5	38208573	38424060	166558604	+	230277	0.90370	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_11	68708390	68934498	133231135	chrX	66904004	67107249	131547839	+	229265	0.85615	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	120499959	120718650	229927018	chr1	102858344	103079484	218279025	-	225910	0.92903	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	90246137	90461061	229927018	chr1	133241380	133454632	218279025	-	223578	0.89843	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	78815671	79035958	162726345	chr7	83718294	83937720	151280815	-	223486	0.95015	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	42862235	43081398	116415308	chr11	42929358	43150830	115253568	+	223463	0.95529	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	19368390	19588221	195332734	chr3	179014184	179233737	198608845	-	222344	0.95739	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	60838297	61056094	116415308	chr11	60878572	61097435	115253568	+	220563	0.95793	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	133154844	133359708	194900523	chr4	134611375	134822322	196265559	+	219169	0.88029	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	81783987	81990902	195332734	chr3	116535842	116750919	198608845	-	217196	0.92476	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	57040711	57245788	126030552	chr10	67519990	67729984	124744387	-	212292	0.93630	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	175944828	176153811	229927018	chr1	47526107	47736428	218279025	-	212278	0.95845	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	21714855	21923201	133231135	chrX	20935961	21144763	131547839	+	211220	0.95952	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	39571395	39770966	194900523	chr4	39816024	40023107	196265559	+	208714	0.93215	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	98144978	98342846	164568501	chr8	52147572	52354593	149795223	-	208590	0.92482	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	84975028	85181086	195332734	chr3	113341944	113541974	198608845	-	208469	0.93368	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	29124462	29323388	133231135	chrX	28269979	28476790	131547839	+	208386	0.93132	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	72818308	73023637	133231135	chrX	71060869	71263791	131547839	+	207012	0.95737	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	24809993	25006810	164568501	chr8	125542309	125746265	149795223	-	206027	0.92657	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	75392161	75588551	133231135	chrX	73668515	73873075	131547839	+	205886	0.92969	60	SYN		
1	walrus	hai_lion	HiC_scaffold_16	20736015	20932404	70609125	chr16	47446023	47648949	68399911	-	205641	0.92137	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	13065654	13250103	133231135	chrX	12301070	12494740	131547839	+	203480	0.84250	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	140131262	140332055	229927018	chr1	83230135	83430693	218279025	-	203033	0.95879	60	SYN		
1	walrus	hai_lion	HiC_scaffold_13	98812360	99005928	124104227	chr12	97558615	97757915	110066392	+	201913	0.92662	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	70712462	70903839	164568501	chr8	79902803	80095153	149795223	-	201074	0.89081	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	170235525	170434569	229927018	chr1	53232270	53428036	218279025	-	200673	0.94812	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	147872418	148070193	241959550	chr2	93975521	94166301	205446347	-	200033	0.92504	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	47711451	47905993	116415308	chr11	47831379	48029431	115253568	+	199905	0.94597	60	SYN		
1	walrus	hai_lion	HiC_scaffold_5	81317195	81515352	194900523	chr4	81599844	81797699	196265559	+	199452	0.96635	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	29972741	30169384	126030552	chr10	94677757	94866942	124744387	-	199275	0.91757	60	SYN		
1	walrus	hai_lion	HiC_scaffold_6	29024003	29220535	169845636	chr14	26073394	26270355	95371141	+	198882	0.95879	60	FUSION	1.0	FUSION: HiC_scaffold_6 switches chr14→chr17 at 111,041,480; support=349+163 blocks, aln_sum=34,541,114bp, partner_ratio=0.457
1	walrus	hai_lion	HiC_scaffold_10	62489939	62685449	146617287	chr9	78706183	78900598	141427513	-	198623	0.94431	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	34695018	34884234	126030552	chr10	89952854	90150178	124744387	-	198596	0.92673	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	57636691	57833311	255833283	chr5	57821619	58018057	166558604	+	198181	0.96481	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_14	17632060	17825518	116415308	chr11	17565388	17757301	115253568	+	196568	0.93773	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	191271287	191461567	229927018	chr1	32345198	32537505	218279025	-	195503	0.93759	60	SYN		
1	walrus	hai_lion	HiC_scaffold_10	61260997	61441834	146617287	chr9	79960013	80153437	141427513	-	194622	0.90878	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	86816703	87008582	133231135	chrX	85022166	85210915	131547839	+	194597	0.94074	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	173827390	174018555	241959550	chr2	67943761	68127200	205446347	-	194559	0.90848	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	113993627	114185524	255833283	chr5	114414751	114604844	166558604	+	194150	0.94867	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_13	99396766	99588094	124104227	chr12	98156163	98345948	110066392	+	193302	0.95153	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	33933422	34116611	126030552	chr10	90716103	90905720	124744387	-	192607	0.91649	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	20439826	20629691	195332734	chr3	177970121	178160941	198608845	-	192042	0.96058	60	SYN		
1	walrus	hai_lion	HiC_scaffold_8	80002050	80190189	164568501	chr8	70674138	70863526	149795223	-	190808	0.95963	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	20369511	20558242	126030552	chr10	104182262	104361814	124744387	-	190801	0.91108	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	122020488	122207322	195332734	chr3	73112012	73298751	198608845	-	188981	0.95933	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	165088996	165275633	241959550	chr2	76720502	76906381	205446347	-	188819	0.95444	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	67631120	67818508	229927018	chr1	155988149	156167830	218279025	-	188736	0.92580	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	26741878	26926685	195332734	chr3	171678711	171862094	198608845	-	187276	0.94890	60	SYN		
1	walrus	hai_lion	HiC_scaffold_12	39472463	39658630	126030552	chr10	85219494	85404832	124744387	-	186992	0.96896	60	SYN		
1	walrus	hai_lion	HiC_scaffold_11	42278525	42455065	133231135	chrX	41223154	41407481	131547839	+	186639	0.91727	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	26991407	27174897	116415308	chr11	26891586	27071689	115253568	+	185562	0.93921	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	133553921	133735763	164900479	chr6	122014961	122195267	153385142	+	184796	0.94109	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	206152661	206334940	241959550	chr2	35521977	35703332	205446347	-	184265	0.95221	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	82707852	82890292	255833283	chr5	82964630	83146110	166558604	+	184191	0.95742	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_1	38462831	38641939	255833283	chr5	38517643	38697958	166558604	+	184006	0.93525	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_11	54243432	54416073	133231135	chrX	52360141	52542241	131547839	+	183828	0.91325	60	SYN		
1	walrus	hai_lion	HiC_scaffold_14	42680182	42862025	116415308	chr11	42747416	42929153	115253568	+	183372	0.96703	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	39420684	39601326	255833283	chr5	39487279	39669002	166558604	+	183290	0.95705	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_3	194469108	194649806	229927018	chr1	29181943	29361212	218279025	-	183008	0.94814	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	79720664	79901574	255833283	chr5	79965597	80146626	166558604	+	182796	0.96209	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_1	205643942	205817869	255833283	chr13	47144973	47325220	97567677	+	182516	0.91765	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_5	145225977	145399339	194900523	chr4	146701896	146874518	196265559	+	182470	0.87799	60	SYN		
1	walrus	hai_lion	HiC_scaffold_3	192382343	192562631	229927018	chr1	31261462	31438896	218279025	-	182119	0.94477	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	69278727	69459054	195332734	chr3	129102871	129282636	198608845	-	181752	0.96344	60	SYN		
1	walrus	hai_lion	HiC_scaffold_9	67594581	67772166	162726345	chr7	94927401	95103985	151280815	-	179774	0.95150	60	SYN		
1	walrus	hai_lion	HiC_scaffold_1	190982802	191146836	255833283	chr13	32324765	32502756	97567677	+	179448	0.88900	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_1	54218710	54395094	255833283	chr5	54367718	54544358	166558604	+	179112	0.95153	60	FUSION	1.0	FUSION: HiC_scaffold_1 switches chr5→chr13 at 167,133,590; support=703+306 blocks, aln_sum=73,033,762bp, partner_ratio=0.418
1	walrus	hai_lion	HiC_scaffold_14	40198403	40375228	116415308	chr11	40157608	40327087	115253568	+	179088	0.91231	60	SYN		
1	walrus	hai_lion	HiC_scaffold_2	221347406	221523248	241959550	chr2	20318151	20493171	205446347	-	178412	0.94606	60	SYN		
1	walrus	hai_lion	HiC_scaffold_15	20305142	20479175	101842037	chr15	20247551	20423105	94841031	+	178018	0.94449	60	SYN		
1	walrus	hai_lion	HiC_scaffold_4	36127196	36302729	195332734	chr3	162275797	162450919	198608845	-	177988	0.95205	60	SYN		
1	walrus	hai_lion	HiC_scaffold_7	81669018	81842822	164900479	chr6	70207820	70381527	153385142	+	175847	0.95843	60	SYN		
